TIME,SOFT_XRAY,HARD_XRAY
9252,508.0,0.0
9253,542.0,130.0
9254,563.0,171.0
9255,541.0,0.0
9256,540.0,0.0
9257,522.0,0.0
9258,524.0,0.0
9259,584.0,84.0
9260,527.0,272.0
9261,526.0,0.0
9262,541.0,0.0
9263,507.0,0.0
9264,551.0,0.0
9265,535.0,300.0
9266,535.0,33.0
9267,487.0,0.0
9268,544.0,0.0
9269,552.0,0.0
9270,582.0,0.0
9271,542.0,0.0
9272,522.0,0.0
9273,549.0,244.0
9274,519.0,0.0
9275,542.0,0.0
9276,557.0,0.0
9277,575.0,0.0
9278,500.0,0.0
9279,532.0,0.0
9280,562.0,0.0
9281,532.0,71.0
9282,539.0,249.0
9283,506.0,0.0
9284,539.0,0.0
9285,567.0,0.0
9286,518.0,0.0
9287,517.0,0.0
9288,541.0,0.0
9289,508.0,340.0
9290,561.0,0.0
9291,575.0,0.0
9292,552.0,0.0
9293,527.0,0.0
9294,533.0,0.0
9295,551.0,318.0
9296,543.0,0.0
9297,543.0,0.0
9298,536.0,0.0
9299,550.0,0.0
9300,551.0,0.0
9301,537.0,301.0
9302,538.0,0.0
9303,531.0,0.0
9304,519.0,0.0
9305,491.0,0.0
9306,523.0,0.0
9307,571.0,0.0
9308,544.0,17.0
9309,499.0,273.0
9310,526.0,0.0
9311,564.0,0.0
9312,529.0,0.0
9313,553.0,0.0
9314,498.0,0.0
9315,520.0,88.0
9316,501.0,163.0
9317,510.0,0.0
9318,484.0,0.0
9319,515.0,0.0
9320,524.0,0.0
9321,512.0,0.0
9322,536.0,272.0
9323,518.0,0.0
9324,500.0,0.0
9325,495.0,0.0
9326,538.0,0.0
9327,515.0,0.0
9328,519.0,0.0
9329,537.0,163.0
9330,508.0,0.0
9331,549.0,105.0
9332,511.0,0.0
9333,507.0,0.0
9334,523.0,0.0
9335,475.0,0.0
9336,516.0,0.0
9337,466.0,0.0
9338,565.0,266.0
9339,484.0,0.0
9340,514.0,0.0
9341,483.0,0.0
9342,518.0,0.0
9343,497.0,0.0
9344,485.0,0.0
9345,503.0,262.0
9346,548.0,0.0
9347,491.0,0.0
9348,521.0,0.0
9349,518.0,0.0
9350,534.0,0.0
9351,487.0,0.0
9352,513.0,17.0
9353,445.0,239.0
9354,487.0,0.0
9355,501.0,0.0
9356,480.0,0.0
9357,506.0,0.0
9358,501.0,0.0
9359,481.0,0.0
9360,502.0,197.0
9361,501.0,0.0
9362,484.0,50.0
9363,457.0,0.0
9364,466.0,0.0
9365,481.0,0.0
9366,504.0,0.0
9367,522.0,0.0
9368,474.0,0.0
9369,460.0,291.0
9370,507.0,0.0
9371,449.0,0.0
9372,486.0,0.0
9373,480.0,0.0
9374,515.0,108.0
9375,501.0,192.0
9376,484.0,0.0
9377,453.0,0.0
9378,487.0,0.0
9379,450.0,0.0
9380,512.0,0.0
9381,474.0,290.0
9382,466.0,0.0
9383,469.0,0.0
9384,489.0,0.0
9385,488.0,0.0
9386,492.0,84.0
9387,497.0,0.0
9388,461.0,232.0
9389,482.0,0.0
9390,504.0,0.0
9391,472.0,0.0
9392,485.0,0.0
9393,459.0,0.0
9394,508.0,0.0
9395,480.0,76.0
9396,500.0,0.0
9397,440.0,179.0
9398,474.0,0.0
9399,489.0,0.0
9400,485.0,0.0
9401,452.0,0.0
9402,492.0,262.0
9403,480.0,0.0
9404,473.0,0.0
9405,482.0,0.0
9406,478.0,0.0
9407,499.0,0.0
9408,512.0,153.0
9409,467.0,141.0
9410,471.0,0.0
9411,471.0,0.0
9412,503.0,0.0
9413,471.0,0.0
9414,466.0,0.0
9415,497.0,22.0
9416,426.0,247.0
9417,483.0,0.0
9418,502.0,0.0
9419,510.0,0.0
9420,468.0,0.0
9421,467.0,268.0
9422,458.0,0.0
9423,453.0,0.0
9424,477.0,0.0
9425,476.0,0.0
9426,471.0,0.0
9427,493.0,0.0
9428,505.0,0.0
9429,458.0,237.0
9430,479.0,0.0
9431,446.0,0.0
9432,486.0,0.0
9433,454.0,0.0
9434,471.0,0.0
9435,454.0,0.0
9436,480.0,0.0
9437,463.0,113.0
9438,480.0,142.0
9439,500.0,0.0
9440,471.0,0.0
9441,466.0,0.0
9442,486.0,0.0
9443,490.0,165.0
9444,482.0,0.0
9445,495.0,125.0
9446,498.0,0.0
9447,485.0,0.0
9448,421.0,0.0
9449,463.0,0.0
9450,427.0,0.0
9451,397.0,0.0
9452,455.0,38.0
9453,434.0,209.0
9454,473.0,0.0
9455,457.0,0.0
9456,427.0,0.0
9457,448.0,0.0
9458,436.0,0.0
9459,482.0,337.0
9460,497.0,0.0
9461,459.0,0.0
9462,432.0,0.0
9463,438.0,0.0
9464,456.0,0.0
9465,454.0,50.0
9466,450.0,156.0
9467,475.0,0.0
9468,459.0,0.0
9469,458.0,0.0
9470,457.0,0.0
9471,499.0,0.0
9472,448.0,0.0
9473,435.0,0.0
9474,460.0,263.0
9475,473.0,0.0
9476,448.0,0.0
9477,443.0,0.0
9478,441.0,0.0
9479,479.0,0.0
9480,434.0,0.0
9481,427.0,262.0
9482,452.0,17.0
9483,444.0,0.0
9484,471.0,0.0
9485,423.0,0.0
9486,446.0,0.0
9487,451.0,0.0
9488,407.0,0.0
9489,421.0,209.0
9490,445.0,0.0
9491,449.0,0.0
9492,424.0,0.0
9493,446.0,0.0
9494,471.0,0.0
9495,441.0,0.0
9496,435.0,0.0
9497,450.0,119.0
9498,472.0,0.0
9499,440.0,0.0
9500,444.0,58.0
9501,415.0,0.0
9502,424.0,0.0
9503,448.0,0.0
9504,414.0,81.0
9505,436.0,198.0
9506,430.0,0.0
9507,426.0,0.0
9508,437.0,0.0
9509,450.0,0.0
9510,431.0,284.0
9511,478.0,0.0
9512,442.0,0.0
9513,406.0,0.0
9514,433.0,0.0
9515,444.0,0.0
9516,401.0,0.0
9517,430.0,0.0
9518,403.0,215.0
9519,432.0,0.0
9520,438.0,14.0
9521,407.0,0.0
9522,449.0,0.0
9523,459.0,0.0
9524,438.0,0.0
9525,428.0,0.0
9526,456.0,315.0
9527,425.0,0.0
9528,426.0,0.0
9529,466.0,0.0
9530,441.0,0.0
9531,450.0,0.0
9532,468.0,294.0
9533,425.0,0.0
9534,481.0,0.0
9535,425.0,0.0
9536,439.0,0.0
9537,411.0,0.0
9538,463.0,154.0
9539,458.0,122.0
9540,415.0,0.0
9541,415.0,0.0
9542,452.0,0.0
9543,417.0,0.0
9544,442.0,0.0
9545,417.0,0.0
9546,423.0,255.0
9547,424.0,0.0
9548,465.0,0.0
9549,438.0,0.0
9550,422.0,0.0
9551,433.0,0.0
9552,396.0,0.0
9553,417.0,119.0
9554,449.0,150.0
9555,402.0,0.0
9556,424.0,0.0
9557,430.0,0.0
9558,413.0,0.0
9559,408.0,49.0
9560,446.0,0.0
9561,391.0,262.0
9562,424.0,0.0
9563,394.0,0.0
9564,411.0,0.0
9565,422.0,0.0
9566,420.0,105.0
9567,419.0,0.0
9568,414.0,93.0
9569,428.0,0.0
9570,410.0,0.0
9571,411.0,0.0
9572,454.0,0.0
9573,429.0,134.0
9574,454.0,160.0
9575,408.0,0.0
9576,414.0,0.0
9577,434.0,0.0
9578,447.0,0.0
9579,403.0,0.0
9580,434.0,0.0
9581,425.0,245.0
9582,446.0,0.0
9583,392.0,0.0
9584,422.0,0.0
9585,427.0,0.0
9586,406.0,0.0
9587,398.0,0.0
9588,419.0,268.0
9589,398.0,0.0
9590,411.0,0.0
9591,441.0,0.0
9592,400.0,0.0
9593,446.0,0.0
9594,370.0,0.0
9595,418.0,16.0
9596,446.0,235.0
9597,399.0,0.0
9598,396.0,0.0
9599,438.0,0.0
9600,397.0,0.0
9601,398.0,0.0
9602,389.0,0.0
9603,428.0,173.0
9604,452.0,91.0
9605,428.0,0.0
9606,421.0,0.0
9607,426.0,0.0
9608,437.0,0.0
9609,466.0,65.0
9610,413.0,240.0
9611,410.0,0.0
9612,418.0,0.0
9613,411.0,0.0
9614,422.0,0.0
9615,416.0,0.0
9616,411.0,0.0
9617,405.0,190.0
9618,415.0,0.0
9619,415.0,0.0
9620,396.0,0.0
9621,427.0,0.0
9622,445.0,0.0
9623,418.0,0.0
9624,438.0,0.0
9625,453.0,87.0
9626,383.0,0.0
9627,427.0,109.0
9628,438.0,0.0
9629,404.0,0.0
9630,432.0,0.0
9631,422.0,0.0
9632,450.0,174.0
9633,400.0,134.0
9634,398.0,0.0
9635,423.0,0.0
9636,403.0,0.0
9637,450.0,0.0
9638,435.0,269.0
9639,429.0,58.0
9640,440.0,0.0
9641,439.0,0.0
9642,419.0,0.0
9643,404.0,0.0
9644,430.0,0.0
9645,452.0,0.0
9646,399.0,80.0
9647,418.0,181.0
9648,418.0,0.0
9649,396.0,0.0
9650,418.0,0.0
9651,422.0,0.0
9652,418.0,0.0
9653,438.0,0.0
9654,389.0,79.0
9655,435.0,147.0
9656,399.0,0.0
9657,381.0,0.0
9658,415.0,0.0
9659,388.0,62.0
9660,416.0,0.0
9661,422.0,223.0
9662,448.0,0.0
9663,434.0,0.0
9664,397.0,0.0
9665,424.0,0.0
9666,391.0,0.0
9667,401.0,240.0
9668,368.0,0.0
9669,443.0,0.0
9670,383.0,0.0
9671,426.0,0.0
9672,382.0,0.0
9673,389.0,0.0
9674,420.0,0.0
9675,387.0,204.0
9676,395.0,0.0
9677,431.0,0.0
9678,420.0,0.0
9679,426.0,0.0
9680,417.0,0.0
9681,440.0,0.0
9682,407.0,77.0
9683,415.0,0.0
9684,415.0,132.0
9685,403.0,0.0
9686,383.0,0.0
9687,380.0,0.0
9688,403.0,0.0
9689,416.0,0.0
9690,418.0,0.0
9691,412.0,283.0
9692,392.0,0.0
9693,410.0,0.0
9694,417.0,0.0
9695,418.0,0.0
9696,410.0,103.0
9697,357.0,181.0
9698,392.0,0.0
9699,439.0,0.0
9700,410.0,0.0
9701,437.0,0.0
9702,386.0,0.0
9703,362.0,189.0
9704,386.0,0.0
9705,426.0,0.0
9706,411.0,0.0
9707,385.0,0.0
9708,414.0,0.0
9709,426.0,0.0
9710,395.0,0.0
9711,394.0,0.0
9712,414.0,22.0
9713,403.0,152.0
9714,385.0,0.0
9715,425.0,0.0
9716,397.0,0.0
9717,412.0,0.0
9718,363.0,0.0
9719,408.0,0.0
9720,454.0,245.0
9721,391.0,0.0
9722,413.0,0.0
9723,384.0,0.0
9724,398.0,0.0
9725,424.0,0.0
9726,431.0,0.0
9727,421.0,218.0
9728,398.0,0.0
9729,383.0,0.0
9730,393.0,0.0
9731,412.0,0.0
9732,382.0,0.0
9733,400.0,0.0
9734,379.0,0.0
9735,395.0,0.0
9736,375.0,199.0
9737,388.0,0.0
9738,398.0,0.0
9739,371.0,0.0
9740,407.0,0.0
9741,425.0,0.0
9742,372.0,0.0
9743,393.0,0.0
9744,416.0,215.0
9745,370.0,0.0
9746,429.0,0.0
9747,389.0,0.0
9748,408.0,0.0
9749,359.0,0.0
9750,342.0,0.0
9751,384.0,0.0
9752,364.0,280.0
9753,370.0,0.0
9754,418.0,0.0
9755,370.0,0.0
9756,428.0,0.0
9757,405.0,0.0
9758,399.0,123.0
9759,406.0,102.0
9760,372.0,0.0
9761,391.0,0.0
9762,372.0,0.0
9763,397.0,0.0
9764,395.0,0.0
9765,421.0,0.0
9766,344.0,225.0
9767,398.0,0.0
9768,414.0,0.0
9769,376.0,0.0
9770,381.0,0.0
9771,398.0,0.0
9772,402.0,0.0
9773,374.0,0.0
9774,397.0,127.0
9775,422.0,0.0
9776,417.0,143.0
9777,394.0,0.0
9778,370.0,0.0
9779,325.0,0.0
9780,385.0,0.0
9781,385.0,83.0
9782,403.0,221.0
9783,378.0,0.0
9784,375.0,0.0
9785,369.0,0.0
9786,408.0,0.0
9787,392.0,0.0
9788,376.0,323.0
9789,388.0,0.0
9790,423.0,0.0
9791,382.0,0.0
9792,371.0,0.0
9793,403.0,0.0
9794,400.0,165.0
9795,389.0,0.0
9796,431.0,0.0
9797,393.0,0.0
9798,403.0,0.0
9799,373.0,0.0
9800,390.0,0.0
9801,399.0,0.0
9802,399.0,177.0
9803,390.0,0.0
9804,383.0,0.0
9805,375.0,0.0
9806,387.0,0.0
9807,354.0,0.0
9808,378.0,0.0
9809,407.0,153.0
9810,364.0,0.0
9811,378.0,0.0
9812,375.0,0.0
9813,389.0,0.0
9814,386.0,0.0
9815,380.0,0.0
9816,363.0,0.0
9817,392.0,0.0
9818,420.0,74.0
9819,409.0,87.0
9820,377.0,0.0
9821,394.0,0.0
9822,377.0,0.0
9823,355.0,0.0
9824,366.0,0.0
9825,364.0,0.0
9826,401.0,105.0
9827,431.0,144.0
9828,420.0,0.0
9829,376.0,0.0
9830,343.0,0.0
9831,399.0,0.0
9832,382.0,0.0
9833,393.0,79.0
9834,383.0,181.0
9835,388.0,0.0
9836,362.0,0.0
9837,385.0,0.0
9838,365.0,0.0
9839,401.0,0.0
9840,350.0,35.0
9841,396.0,260.0
9842,368.0,0.0
9843,376.0,0.0
9844,374.0,0.0
9845,394.0,0.0
9846,385.0,0.0
9847,383.0,227.0
9848,384.0,22.0
9849,383.0,0.0
9850,367.0,0.0
9851,360.0,0.0
9852,360.0,0.0
9853,360.0,0.0
9854,349.0,0.0
9855,372.0,186.0
9856,360.0,0.0
9857,399.0,0.0
9858,365.0,0.0
9859,360.0,0.0
9860,337.0,0.0
9861,359.0,0.0
9862,376.0,0.0
9863,343.0,139.0
9864,397.0,0.0
9865,375.0,0.0
9866,404.0,0.0
9867,361.0,0.0
9868,377.0,0.0
9869,348.0,0.0
9870,392.0,0.0
9871,385.0,119.0
9872,366.0,74.0
9873,371.0,0.0
9874,397.0,0.0
9875,376.0,0.0
9876,351.0,0.0
9877,374.0,0.0
9878,380.0,0.0
9879,370.0,120.0
9880,369.0,124.0
9881,342.0,0.0
9882,364.0,0.0
9883,393.0,0.0
9884,392.0,0.0
9885,369.0,0.0
9886,378.0,199.0
9887,393.0,0.0
9888,403.0,0.0
9889,333.0,0.0
9890,367.0,0.0
9891,368.0,0.0
9892,362.0,0.0
9893,371.0,0.0
9894,388.0,17.0
9895,413.0,158.0
9896,407.0,0.0
9897,385.0,0.0
9898,384.0,0.0
9899,353.0,0.0
9900,393.0,0.0
9901,374.0,0.0
9902,335.0,43.0
9903,372.0,230.0
9904,361.0,0.0
9905,386.0,0.0
9906,337.0,0.0
9907,379.0,0.0
9908,366.0,230.0
9909,346.0,18.0
9910,370.0,0.0
9911,387.0,0.0
9912,372.0,0.0
9913,391.0,0.0
9914,401.0,0.0
9915,357.0,208.0
9916,387.0,0.0
9917,371.0,0.0
9918,365.0,0.0
9919,371.0,0.0
9920,360.0,0.0
9921,327.0,0.0
9922,350.0,0.0
9923,371.0,0.0
9924,365.0,151.0
9925,385.0,0.0
9926,412.0,0.0
9927,360.0,0.0
9928,335.0,0.0
9929,360.0,0.0
9930,358.0,0.0
9931,367.0,60.0
9932,426.0,119.0
9933,376.0,0.0
9934,367.0,0.0
9935,343.0,0.0
9936,374.0,0.0
9937,391.0,0.0
9938,371.0,0.0
9939,356.0,133.0
9940,346.0,101.0
9941,389.0,0.0
9942,397.0,0.0
9943,396.0,0.0
9944,350.0,0.0
9945,363.0,0.0
9946,365.0,218.0
9947,362.0,60.0
9948,338.0,0.0
9949,366.0,0.0
9950,377.0,0.0
9951,332.0,0.0
9952,341.0,0.0
9953,363.0,188.0
9954,343.0,0.0
9955,394.0,0.0
9956,332.0,0.0
9957,372.0,0.0
9958,365.0,0.0
9959,359.0,0.0
9960,380.0,0.0
9961,354.0,211.0
9962,380.0,0.0
9963,338.0,0.0
9964,372.0,0.0
9965,361.0,0.0
9966,342.0,0.0
9967,340.0,0.0
9968,384.0,0.0
9969,367.0,0.0
9970,361.0,173.0
9971,382.0,0.0
9972,368.0,0.0
9973,371.0,0.0
9974,340.0,0.0
9975,367.0,0.0
9976,374.0,0.0
9977,341.0,245.0
9978,354.0,0.0
9979,326.0,0.0
9980,351.0,0.0
9981,345.0,0.0
9982,372.0,0.0
9983,426.0,0.0
9984,333.0,193.0
9985,334.0,0.0
9986,360.0,0.0
9987,361.0,0.0
9988,345.0,0.0
9989,365.0,0.0
9990,341.0,0.0
9991,406.0,0.0
9992,349.0,0.0
9993,355.0,209.0
9994,355.0,0.0
9995,354.0,0.0
9996,364.0,0.0
9997,370.0,0.0
9998,337.0,0.0
9999,351.0,0.0
10000,351.0,149.0
10001,350.0,0.0
10002,338.0,0.0
10003,415.0,0.0
10004,334.0,0.0
10005,349.0,0.0
10006,351.0,0.0
10007,344.0,0.0
10008,356.0,0.0
10009,344.0,204.0
10010,364.0,0.0
10011,330.0,0.0
10012,326.0,0.0
10013,352.0,0.0
10014,338.0,0.0
10015,365.0,0.0
10016,366.0,134.0
10017,359.0,86.0
10018,367.0,0.0
10019,359.0,0.0
10020,330.0,0.0
10021,333.0,0.0
10022,350.0,0.0
10023,374.0,0.0
10024,360.0,62.0
10025,340.0,116.0
10026,389.0,0.0
10027,378.0,0.0
10028,336.0,0.0
10029,343.0,0.0
10030,329.0,0.0
10031,318.0,0.0
10032,331.0,209.0
10033,309.0,0.0
10034,389.0,0.0
10035,342.0,0.0
10036,349.0,0.0
10037,355.0,0.0
10038,329.0,0.0
10039,348.0,130.0
10040,349.0,0.0
10041,371.0,0.0
10042,354.0,0.0
10043,368.0,0.0
10044,341.0,0.0
10045,312.0,0.0
10046,369.0,0.0
10047,376.0,211.0
10048,351.0,0.0
10049,322.0,0.0
10050,349.0,0.0
10051,358.0,0.0
10052,348.0,0.0
10053,320.0,0.0
10054,325.0,0.0
10055,346.0,131.0
10056,354.0,0.0
10057,349.0,86.0
10058,380.0,0.0
10059,367.0,0.0
10060,330.0,0.0
10061,344.0,99.0
10062,354.0,0.0
10063,379.0,151.0
10064,340.0,0.0
10065,328.0,0.0
10066,337.0,0.0
10067,321.0,0.0
10068,340.0,0.0
10069,346.0,240.0
10070,324.0,0.0
10071,344.0,0.0
10072,342.0,0.0
10073,337.0,0.0
10074,346.0,0.0
10075,349.0,0.0
10076,337.0,0.0
10077,293.0,36.0
10078,358.0,164.0
10079,325.0,0.0
10080,331.0,0.0
10081,338.0,0.0
10082,306.0,0.0
10083,324.0,0.0
10084,367.0,0.0
10085,327.0,238.0
10086,371.0,0.0
10087,334.0,0.0
10088,337.0,0.0
10089,342.0,0.0
10090,358.0,0.0
10091,308.0,0.0
10092,325.0,0.0
10093,334.0,230.0
10094,297.0,0.0
10095,299.0,0.0
10096,361.0,0.0
10097,363.0,0.0
10098,377.0,0.0
10099,321.0,0.0
10100,351.0,0.0
10101,355.0,171.0
10102,322.0,0.0
10103,348.0,0.0
10104,359.0,0.0
10105,316.0,0.0
10106,364.0,0.0
10107,339.0,0.0
10108,323.0,0.0
10109,368.0,235.0
10110,328.0,0.0
10111,335.0,0.0
10112,321.0,0.0
10113,343.0,0.0
10114,325.0,0.0
10115,316.0,0.0
10116,356.0,214.0
10117,334.0,8.0
10118,305.0,0.0
10119,315.0,0.0
10120,344.0,0.0
10121,346.0,0.0
10122,347.0,0.0
10123,358.0,0.0
10124,319.0,0.0
10125,336.0,227.0
10126,320.0,0.0
10127,324.0,0.0
10128,335.0,0.0
10129,336.0,0.0
10130,324.0,0.0
10131,322.0,0.0
10132,338.0,230.0
10133,382.0,0.0
10134,344.0,0.0
10135,348.0,0.0
10136,304.0,0.0
10137,321.0,0.0
10138,342.0,0.0
10139,333.0,0.0
10140,324.0,61.0
10141,345.0,172.0
10142,336.0,0.0
10143,337.0,0.0
10144,311.0,0.0
10145,349.0,0.0
10146,356.0,0.0
10147,329.0,0.0
10148,374.0,259.0
10149,336.0,0.0
10150,349.0,0.0
10151,336.0,0.0
10152,303.0,0.0
10153,348.0,0.0
10154,306.0,0.0
10155,336.0,36.0
10156,355.0,213.0
10157,349.0,0.0
10158,317.0,0.0
10159,349.0,0.0
10160,326.0,0.0
10161,332.0,0.0
10162,348.0,243.0
10163,326.0,0.0
10164,350.0,0.0
10165,318.0,0.0
10166,324.0,0.0
10167,343.0,136.0
10168,348.0,0.0
10169,347.0,112.0
10170,327.0,0.0
10171,313.0,0.0
10172,361.0,0.0
10173,326.0,0.0
10174,342.0,0.0
10175,352.0,211.0
10176,317.0,0.0
10177,348.0,0.0
10178,346.0,0.0
10179,339.0,0.0
10180,325.0,0.0
10181,347.0,0.0
10182,335.0,145.0
10183,367.0,0.0
10184,339.0,0.0
10185,332.0,0.0
10186,328.0,0.0
10187,341.0,0.0
10188,320.0,0.0
10189,312.0,0.0
10190,321.0,0.0
10191,317.0,215.0
10192,326.0,0.0
10193,357.0,0.0
10194,328.0,0.0
10195,305.0,0.0
10196,313.0,0.0
10197,355.0,0.0
10198,345.0,0.0
10199,335.0,187.0
10200,330.0,0.0
10201,329.0,0.0
10202,344.0,0.0
10203,313.0,0.0
10204,331.0,0.0
10205,313.0,0.0
10206,325.0,0.0
10207,343.0,191.0
10208,346.0,0.0
10209,352.0,0.0
10210,337.0,0.0
10211,335.0,0.0
10212,325.0,0.0
10213,339.0,0.0
10214,317.0,0.0
10215,362.0,192.0
10216,317.0,0.0
10217,323.0,0.0
10218,300.0,0.0
10219,349.0,0.0
10220,370.0,0.0
10221,287.0,0.0
10222,324.0,0.0
10223,317.0,191.0
10224,346.0,0.0
10225,330.0,0.0
10226,323.0,0.0
10227,343.0,0.0
10228,344.0,0.0
10229,315.0,0.0
10230,341.0,0.0
10231,333.0,64.0
10232,333.0,151.0
10233,334.0,0.0
10234,322.0,0.0
10235,317.0,0.0
10236,352.0,0.0
10237,321.0,0.0
10238,340.0,21.0
10239,336.0,216.0
10240,316.0,0.0
10241,353.0,0.0
10242,310.0,0.0
10243,314.0,0.0
10244,328.0,0.0
10245,326.0,0.0
10246,326.0,151.0
10247,333.0,0.0
10248,327.0,0.0
10249,301.0,0.0
10250,330.0,0.0
10251,341.0,0.0
10252,351.0,0.0
10253,354.0,0.0
10254,304.0,57.0
10255,333.0,185.0
10256,356.0,0.0
10257,368.0,0.0
10258,327.0,0.0
10259,328.0,0.0
10260,328.0,150.0
10261,363.0,163.0
10262,337.0,0.0
10263,327.0,0.0
10264,345.0,0.0
10265,343.0,0.0
10266,323.0,0.0
10267,341.0,259.0
10268,335.0,5.0
10269,341.0,0.0
10270,344.0,0.0
10271,288.0,0.0
10272,319.0,0.0
10273,324.0,0.0
10274,307.0,157.0
10275,293.0,100.0
10276,325.0,0.0
10277,338.0,0.0
10278,343.0,0.0
10279,325.0,0.0
10280,320.0,0.0
10281,346.0,0.0
10282,334.0,219.0
10283,286.0,0.0
10284,320.0,0.0
10285,309.0,0.0
10286,340.0,0.0
10287,317.0,0.0
10288,319.0,0.0
10289,326.0,0.0
10290,328.0,218.0
10291,315.0,0.0
10292,344.0,0.0
10293,312.0,0.0
10294,324.0,0.0
10295,299.0,0.0
10296,335.0,0.0
10297,297.0,0.0
10298,325.0,272.0
10299,336.0,0.0
10300,356.0,0.0
10301,333.0,0.0
10302,328.0,0.0
10303,364.0,0.0
10304,315.0,0.0
10305,350.0,61.0
10306,301.0,167.0
10307,347.0,0.0
10308,324.0,0.0
10309,336.0,0.0
10310,313.0,0.0
10311,321.0,0.0
10312,322.0,190.0
10313,303.0,0.0
10314,286.0,0.0
10315,334.0,0.0
10316,310.0,0.0
10317,328.0,0.0
10318,328.0,0.0
10319,328.0,0.0
10320,306.0,174.0
10321,339.0,0.0
10322,329.0,0.0
10323,332.0,0.0
10324,311.0,0.0
10325,318.0,0.0
10326,328.0,0.0
10327,303.0,0.0
10328,334.0,0.0
10329,327.0,207.0
10330,361.0,0.0
10331,309.0,0.0
10332,289.0,0.0
10333,333.0,0.0
10334,328.0,0.0
10335,329.0,0.0
10336,323.0,230.0
10337,313.0,0.0
10338,300.0,0.0
10339,345.0,0.0
10340,324.0,0.0
10341,313.0,0.0
10342,338.0,0.0
10343,360.0,0.0
10344,327.0,120.0
10345,352.0,21.0
10346,361.0,0.0
10347,302.0,0.0
10348,342.0,0.0
10349,325.0,0.0
10350,336.0,0.0
10351,325.0,0.0
10352,313.0,0.0
10353,337.0,256.0
10354,348.0,0.0
10355,310.0,0.0
10356,309.0,0.0
10357,302.0,0.0
10358,326.0,0.0
10359,334.0,84.0
10360,330.0,132.0
10361,342.0,0.0
10362,292.0,0.0
10363,291.0,0.0
10364,325.0,0.0
10365,346.0,0.0
10366,341.0,0.0
10367,321.0,223.0
10368,327.0,0.0
10369,310.0,0.0
10370,315.0,0.0
10371,314.0,0.0
10372,336.0,0.0
10373,323.0,0.0
10374,335.0,0.0
10375,314.0,59.0
10376,341.0,135.0
10377,318.0,0.0
10378,346.0,0.0
10379,321.0,0.0
10380,346.0,0.0
10381,352.0,0.0
10382,338.0,0.0
10383,291.0,246.0
10384,367.0,0.0
10385,306.0,0.0
10386,313.0,0.0
10387,308.0,0.0
10388,310.0,0.0
10389,342.0,0.0
10390,341.0,0.0
10391,331.0,224.0
10392,306.0,0.0
10393,321.0,0.0
10394,297.0,0.0
10395,355.0,0.0
10396,310.0,0.0
10397,308.0,0.0
10398,367.0,0.0
10399,312.0,59.0
10400,337.0,85.0
10401,320.0,0.0
10402,340.0,0.0
10403,353.0,0.0
10404,328.0,0.0
10405,299.0,178.0
10406,318.0,0.0
10407,337.0,89.0
10408,335.0,0.0
10409,331.0,0.0
10410,338.0,0.0
10411,300.0,0.0
10412,326.0,0.0
10413,328.0,0.0
10414,281.0,188.0
10415,335.0,0.0
10416,352.0,0.0
10417,330.0,0.0
10418,315.0,0.0
10419,349.0,0.0
10420,324.0,0.0
10421,309.0,0.0
10422,327.0,216.0
10423,307.0,0.0
10424,300.0,0.0
10425,341.0,0.0
10426,319.0,0.0
10427,337.0,0.0
10428,326.0,0.0
10429,303.0,183.0
10430,306.0,49.0
10431,330.0,0.0
10432,319.0,0.0
10433,293.0,0.0
10434,342.0,0.0
10435,328.0,0.0
10436,313.0,0.0
10437,338.0,150.0
10438,339.0,102.0
10439,312.0,0.0
10440,312.0,0.0
10441,317.0,0.0
10442,329.0,0.0
10443,338.0,0.0
10444,318.0,130.0
10445,290.0,128.0
10446,297.0,0.0
10447,316.0,0.0
10448,322.0,0.0
10449,302.0,0.0
10450,328.0,0.0
10451,284.0,223.0
10452,296.0,31.0
10453,301.0,0.0
10454,294.0,0.0
10455,338.0,0.0
10456,286.0,0.0
10457,309.0,0.0
10458,294.0,0.0
10459,300.0,190.0
10460,300.0,0.0
10461,324.0,0.0
10462,303.0,0.0
10463,331.0,0.0
10464,321.0,0.0
10465,331.0,0.0
10466,325.0,0.0
10467,288.0,223.0
10468,319.0,0.0
10469,289.0,0.0
10470,299.0,0.0
10471,286.0,0.0
10472,296.0,0.0
10473,321.0,0.0
10474,342.0,190.0
10475,316.0,0.0
10476,326.0,3.0
10477,316.0,0.0
10478,294.0,0.0
10479,289.0,0.0
10480,306.0,0.0
10481,294.0,0.0
10482,305.0,6.0
10483,296.0,261.0
10484,301.0,0.0
10485,310.0,0.0
10486,291.0,0.0
10487,328.0,0.0
10488,307.0,0.0
10489,292.0,190.0
10490,283.0,0.0
10491,313.0,0.0
10492,306.0,0.0
10493,331.0,0.0
10494,299.0,0.0
10495,291.0,0.0
10496,332.0,0.0
10497,315.0,96.0
10498,320.0,74.0
10499,313.0,0.0
10500,289.0,0.0
10501,304.0,0.0
10502,296.0,0.0
10503,338.0,0.0
10504,312.0,133.0
10505,290.0,113.0
10506,321.0,0.0
10507,289.0,0.0
10508,314.0,0.0
10509,294.0,0.0
10510,303.0,0.0
10511,275.0,0.0
10512,320.0,122.0
10513,264.0,137.0
10514,301.0,0.0
10515,310.0,0.0
10516,318.0,0.0
10517,314.0,0.0
10518,291.0,0.0
10519,303.0,0.0
10520,273.0,206.0
10521,303.0,0.0
