TIME,SOFT_XRAY,HARD_XRAY
24462,5.0,0.0
24463,1.0,0.0
24464,3.0,286.0
24465,5.0,0.0
24466,5.0,6.0
24467,3.0,0.0
24468,6.0,0.0
24469,8.0,0.0
24470,11.0,0.0
24471,9.0,0.0
24472,7.0,0.0
24473,7.0,223.0
24474,6.0,0.0
24475,6.0,0.0
24476,1.0,0.0
24477,4.0,0.0
24478,10.0,0.0
24479,7.0,0.0
24480,7.0,0.0
24481,8.0,125.0
24482,5.0,0.0
24483,2.0,0.0
24484,3.0,0.0
24485,5.0,0.0
24486,2.0,0.0
24487,6.0,0.0
24488,9.0,106.0
24489,3.0,115.0
24490,4.0,0.0
24491,5.0,0.0
24492,4.0,0.0
24493,11.0,0.0
24494,6.0,0.0
24495,6.0,0.0
24496,6.0,0.0
24497,9.0,248.0
24498,9.0,0.0
24499,6.0,0.0
24500,3.0,0.0
24501,7.0,0.0
24502,3.0,0.0
24503,7.0,0.0
24504,7.0,134.0
24505,8.0,0.0
24506,5.0,0.0
24507,5.0,0.0
24508,6.0,0.0
24509,4.0,0.0
24510,9.0,0.0
24511,4.0,0.0
24512,6.0,0.0
24513,8.0,102.0
24514,4.0,0.0
24515,6.0,0.0
24516,6.0,0.0
24517,7.0,0.0
24518,6.0,0.0
24519,6.0,0.0
24520,5.0,131.0
24521,6.0,0.0
24522,3.0,0.0
24523,4.0,0.0
24524,2.0,0.0
24525,6.0,0.0
24526,10.0,0.0
24527,10.0,0.0
24528,3.0,257.0
24529,7.0,0.0
24530,5.0,0.0
24531,4.0,0.0
24532,6.0,0.0
24533,6.0,0.0
24534,13.0,0.0
24535,8.0,0.0
24536,12.0,0.0
24537,8.0,150.0
24538,3.0,0.0
24539,4.0,0.0
24540,8.0,0.0
24541,6.0,0.0
24542,5.0,0.0
24543,4.0,0.0
24544,5.0,94.0
24545,4.0,0.0
24546,4.0,0.0
24547,5.0,0.0
24548,8.0,0.0
24549,3.0,0.0
24550,4.0,0.0
24551,7.0,0.0
24552,6.0,0.0
24553,6.0,170.0
24554,3.0,0.0
24555,5.0,0.0
24556,2.0,0.0
24557,6.0,0.0
24558,3.0,0.0
24559,8.0,0.0
24560,4.0,68.0
24561,7.0,48.0
24562,4.0,0.0
24563,8.0,0.0
24564,8.0,0.0
24565,7.0,0.0
24566,5.0,0.0
24567,3.0,0.0
24568,7.0,250.0
24569,7.0,0.0
24570,4.0,0.0
24571,9.0,0.0
24572,5.0,0.0
24573,2.0,0.0
24574,4.0,0.0
24575,5.0,0.0
24576,6.0,164.0
24577,4.0,0.0
24578,5.0,0.0
24579,4.0,0.0
24580,3.0,0.0
24581,4.0,0.0
24582,6.0,0.0
24583,7.0,0.0
24584,6.0,215.0
24585,5.0,0.0
24586,5.0,0.0
24587,5.0,0.0
24588,3.0,0.0
24589,4.0,0.0
24590,2.0,0.0
24591,3.0,151.0
24592,3.0,0.0
24593,8.0,0.0
24594,0.0,0.0
24595,5.0,0.0
24596,4.0,0.0
24597,10.0,0.0
24598,1.0,0.0
24599,8.0,0.0
24600,4.0,119.0
24601,4.0,0.0
24602,2.0,0.0
24603,5.0,0.0
24604,4.0,0.0
24605,9.0,0.0
24606,7.0,0.0
24607,5.0,0.0
24608,7.0,166.0
24609,6.0,0.0
24610,11.0,0.0
24611,3.0,0.0
24612,6.0,0.0
24613,3.0,0.0
24614,2.0,0.0
24615,6.0,0.0
24616,6.0,0.0
24617,0.0,172.0
24618,2.0,0.0
24619,2.0,0.0
24620,7.0,0.0
24621,2.0,0.0
24622,3.0,0.0
24623,7.0,0.0
24624,1.0,170.0
24625,6.0,0.0
24626,2.0,0.0
24627,4.0,0.0
24628,3.0,0.0
24629,3.0,0.0
24630,4.0,0.0
24631,5.0,0.0
24632,3.0,190.0
24633,5.0,0.0
24634,9.0,0.0
24635,1.0,0.0
24636,5.0,0.0
24637,4.0,0.0
24638,1.0,0.0
24639,7.0,0.0
24640,1.0,244.0
24641,4.0,0.0
24642,5.0,0.0
24643,4.0,0.0
24644,3.0,0.0
24645,7.0,0.0
24646,5.0,0.0
24647,3.0,222.0
24648,8.0,0.0
24649,3.0,0.0
24650,6.0,0.0
24651,3.0,0.0
24652,4.0,0.0
24653,3.0,0.0
24654,4.0,0.0
24655,4.0,0.0
24656,8.0,209.0
24657,5.0,0.0
24658,4.0,0.0
24659,2.0,0.0
24660,8.0,0.0
24661,6.0,0.0
24662,6.0,0.0
24663,8.0,195.0
24664,4.0,0.0
24665,6.0,0.0
24666,0.0,0.0
24667,6.0,0.0
24668,3.0,0.0
24669,3.0,0.0
24670,4.0,0.0
24671,6.0,0.0
24672,0.0,125.0
24673,2.0,0.0
24674,4.0,0.0
24675,4.0,0.0
24676,2.0,0.0
24677,3.0,0.0
24678,6.0,0.0
24679,3.0,0.0
24680,5.0,211.0
24681,5.0,0.0
24682,3.0,0.0
24683,3.0,0.0
24684,4.0,0.0
24685,6.0,0.0
24686,5.0,0.0
24687,6.0,63.0
24688,1.0,0.0
24689,5.0,160.0
24690,3.0,0.0
24691,5.0,0.0
24692,5.0,0.0
24693,5.0,0.0
24694,5.0,0.0
24695,4.0,217.0
24696,6.0,72.0
24697,7.0,0.0
24698,10.0,0.0
24699,2.0,0.0
24700,3.0,0.0
24701,4.0,145.0
24702,6.0,96.0
24703,8.0,0.0
24704,4.0,0.0
24705,4.0,0.0
24706,5.0,0.0
24707,4.0,0.0
24708,3.0,310.0
24709,5.0,0.0
24710,6.0,0.0
24711,3.0,0.0
24712,9.0,0.0
24713,4.0,0.0
24714,4.0,0.0
24715,3.0,0.0
24716,3.0,235.0
24717,7.0,0.0
24718,5.0,0.0
24719,3.0,0.0
24720,6.0,0.0
24721,3.0,0.0
24722,1.0,0.0
24723,6.0,0.0
24724,8.0,209.0
24725,3.0,0.0
24726,5.0,0.0
24727,2.0,0.0
24728,3.0,0.0
24729,8.0,0.0
24730,5.0,0.0
24731,2.0,0.0
24732,2.0,147.0
24733,6.0,0.0
24734,2.0,0.0
24735,6.0,0.0
24736,6.0,0.0
24737,2.0,0.0
24738,5.0,0.0
24739,2.0,0.0
24740,3.0,156.0
24741,5.0,0.0
24742,1.0,0.0
24743,3.0,0.0
24744,5.0,0.0
24745,5.0,0.0
24746,5.0,0.0
24747,3.0,229.0
24748,2.0,0.0
24749,4.0,0.0
24750,2.0,0.0
24751,4.0,0.0
24752,3.0,0.0
24753,3.0,0.0
24754,3.0,0.0
24755,4.0,0.0
24756,5.0,177.0
24757,1.0,0.0
24758,3.0,0.0
24759,6.0,0.0
24760,5.0,0.0
24761,5.0,0.0
24762,3.0,0.0
24763,1.0,0.0
24764,3.0,226.0
24765,4.0,0.0
24766,4.0,0.0
24767,4.0,0.0
24768,1.0,0.0
24769,7.0,0.0
24770,2.0,0.0
24771,6.0,103.0
24772,4.0,98.0
24773,6.0,0.0
24774,7.0,0.0
24775,2.0,0.0
24776,2.0,0.0
24777,4.0,0.0
24778,5.0,0.0
24779,6.0,0.0
24780,8.0,212.0
24781,3.0,0.0
24782,4.0,0.0
24783,2.0,0.0
24784,2.0,0.0
24785,3.0,0.0
24786,5.0,0.0
24787,1.0,0.0
24788,3.0,137.0
24789,4.0,0.0
24790,5.0,0.0
24791,7.0,0.0
24792,4.0,0.0
24793,4.0,0.0
24794,5.0,0.0
24795,5.0,0.0
24796,3.0,174.0
24797,1.0,0.0
24798,7.0,0.0
24799,3.0,0.0
24800,2.0,0.0
24801,3.0,0.0
24802,4.0,0.0
24803,1.0,0.0
24804,4.0,231.0
24805,3.0,0.0
24806,5.0,0.0
24807,4.0,0.0
24808,4.0,0.0
24809,2.0,0.0
24810,0.0,0.0
24811,4.0,0.0
24812,5.0,221.0
24813,4.0,0.0
24814,3.0,0.0
24815,5.0,0.0
24816,7.0,0.0
24817,3.0,0.0
24818,5.0,0.0
24819,1.0,0.0
24820,2.0,144.0
24821,2.0,63.0
24822,2.0,0.0
24823,4.0,0.0
24824,8.0,0.0
24825,0.0,0.0
24826,4.0,48.0
24827,4.0,265.0
24828,2.0,0.0
24829,2.0,0.0
24830,3.0,0.0
24831,2.0,0.0
24832,8.0,0.0
24833,7.0,0.0
24834,3.0,109.0
24835,1.0,60.0
24836,2.0,0.0
24837,2.0,0.0
24838,5.0,0.0
24839,9.0,0.0
24840,4.0,90.0
24841,2.0,0.0
24842,3.0,144.0
24843,6.0,0.0
24844,1.0,0.0
24845,2.0,0.0
24846,3.0,0.0
24847,3.0,0.0
24848,2.0,0.0
24849,3.0,225.0
24850,6.0,0.0
24851,3.0,0.0
24852,10.0,0.0
24853,4.0,0.0
24854,2.0,0.0
24855,2.0,0.0
24856,4.0,214.0
24857,5.0,0.0
24858,2.0,0.0
24859,2.0,0.0
24860,5.0,0.0
24861,2.0,0.0
24862,1.0,0.0
24863,2.0,0.0
24864,3.0,0.0
24865,6.0,199.0
24866,5.0,0.0
24867,4.0,0.0
24868,2.0,0.0
24869,6.0,0.0
24870,2.0,0.0
24871,3.0,0.0
24872,13.0,0.0
24873,4.0,88.0
24874,2.0,95.0
24875,4.0,0.0
24876,5.0,0.0
24877,2.0,0.0
24878,2.0,0.0
24879,2.0,0.0
24880,4.0,138.0
24881,6.0,129.0
24882,1.0,0.0
24883,2.0,0.0
24884,6.0,0.0
24885,4.0,0.0
24886,1.0,0.0
24887,3.0,0.0
24888,0.0,131.0
24889,6.0,0.0
24890,3.0,0.0
24891,2.0,0.0
24892,3.0,0.0
24893,2.0,0.0
24894,6.0,0.0
24895,5.0,0.0
24896,1.0,213.0
24897,5.0,0.0
24898,2.0,0.0
24899,1.0,0.0
24900,7.0,0.0
24901,2.0,0.0
24902,3.0,0.0
24903,3.0,0.0
24904,3.0,183.0
24905,4.0,0.0
24906,3.0,0.0
24907,1.0,0.0
24908,3.0,0.0
24909,0.0,0.0
24910,3.0,77.0
24911,4.0,0.0
24912,3.0,189.0
24913,3.0,0.0
24914,3.0,0.0
24915,5.0,0.0
24916,3.0,0.0
24917,0.0,0.0
24918,3.0,0.0
24919,2.0,102.0
24920,4.0,0.0
24921,3.0,0.0
24922,2.0,0.0
24923,3.0,0.0
24924,4.0,0.0
24925,0.0,0.0
24926,2.0,44.0
24927,4.0,0.0
24928,1.0,113.0
24929,2.0,0.0
24930,2.0,0.0
24931,0.0,0.0
24932,5.0,0.0
24933,4.0,224.0
24934,6.0,22.0
24935,5.0,0.0
24936,6.0,0.0
24937,2.0,0.0
24938,4.0,0.0
24939,5.0,0.0
24940,2.0,0.0
24941,2.0,54.0
24942,1.0,107.0
24943,1.0,0.0
24944,2.0,0.0
24945,6.0,0.0
24946,8.0,0.0
24947,5.0,0.0
24948,6.0,34.0
24949,2.0,225.0
24950,2.0,0.0
24951,2.0,0.0
24952,4.0,0.0
24953,3.0,0.0
24954,3.0,0.0
24955,4.0,0.0
24956,2.0,0.0
24957,3.0,232.0
24958,3.0,0.0
24959,3.0,0.0
24960,6.0,0.0
24961,1.0,0.0
24962,3.0,0.0
24963,4.0,0.0
24964,3.0,0.0
24965,3.0,187.0
24966,5.0,0.0
24967,5.0,0.0
24968,2.0,0.0
24969,1.0,0.0
24970,3.0,0.0
24971,3.0,0.0
24972,0.0,157.0
24973,4.0,0.0
24974,3.0,121.0
24975,4.0,0.0
24976,5.0,0.0
24977,5.0,0.0
24978,3.0,0.0
24979,6.0,0.0
24980,6.0,182.0
24981,5.0,104.0
24982,5.0,0.0
24983,1.0,0.0
24984,7.0,0.0
24985,4.0,0.0
24986,2.0,0.0
24987,4.0,0.0
24988,4.0,231.0
24989,0.0,0.0
24990,2.0,0.0
24991,5.0,0.0
24992,2.0,0.0
24993,4.0,0.0
24994,6.0,0.0
24995,1.0,251.0
24996,4.0,0.0
24997,1.0,0.0
24998,4.0,0.0
24999,3.0,0.0
25000,5.0,0.0
25001,5.0,0.0
25002,4.0,0.0
25003,4.0,0.0
25004,2.0,169.0
25005,3.0,0.0
25006,0.0,0.0
25007,0.0,0.0
25008,3.0,0.0
25009,2.0,0.0
25010,4.0,0.0
25011,4.0,260.0
25012,1.0,0.0
25013,4.0,0.0
25014,5.0,0.0
25015,8.0,0.0
25016,2.0,0.0
25017,1.0,0.0
25018,4.0,0.0
25019,4.0,227.0
25020,1.0,0.0
25021,2.0,0.0
25022,4.0,0.0
25023,5.0,0.0
25024,1.0,0.0
25025,4.0,0.0
25026,1.0,0.0
25027,6.0,183.0
25028,4.0,0.0
25029,9.0,0.0
25030,2.0,0.0
25031,2.0,0.0
25032,6.0,0.0
25033,2.0,0.0
25034,4.0,169.0
25035,2.0,0.0
25036,2.0,0.0
25037,4.0,0.0
25038,2.0,0.0
25039,2.0,0.0
25040,4.0,0.0
25041,2.0,0.0
25042,1.0,0.0
25043,4.0,20.0
25044,8.0,239.0
25045,5.0,0.0
25046,3.0,0.0
25047,5.0,0.0
25048,2.0,0.0
25049,1.0,0.0
25050,3.0,0.0
25051,3.0,219.0
25052,4.0,0.0
25053,2.0,0.0
25054,4.0,0.0
25055,2.0,0.0
25056,2.0,0.0
25057,1.0,0.0
25058,0.0,0.0
25059,5.0,137.0
25060,1.0,0.0
25061,6.0,0.0
25062,1.0,0.0
25063,2.0,0.0
25064,1.0,0.0
25065,6.0,0.0
25066,2.0,0.0
25067,3.0,137.0
25068,2.0,0.0
25069,6.0,0.0
25070,1.0,0.0
25071,3.0,0.0
25072,6.0,0.0
25073,2.0,0.0
25074,2.0,0.0
25075,1.0,163.0
25076,1.0,0.0
25077,1.0,0.0
25078,4.0,0.0
25079,1.0,0.0
25080,5.0,0.0
25081,1.0,0.0
25082,1.0,149.0
25083,2.0,0.0
25084,2.0,0.0
25085,5.0,0.0
25086,2.0,0.0
25087,3.0,0.0
25088,4.0,0.0
25089,3.0,0.0
25090,1.0,0.0
25091,0.0,151.0
25092,4.0,0.0
25093,3.0,0.0
25094,4.0,0.0
25095,3.0,0.0
25096,3.0,0.0
25097,3.0,0.0
25098,8.0,0.0
25099,3.0,120.0
25100,5.0,0.0
25101,3.0,0.0
25102,5.0,0.0
25103,3.0,0.0
25104,4.0,0.0
25105,4.0,0.0
25106,2.0,0.0
25107,5.0,132.0
25108,6.0,0.0
25109,2.0,0.0
25110,2.0,0.0
25111,4.0,0.0
25112,3.0,0.0
25113,3.0,0.0
25114,5.0,0.0
25115,6.0,103.0
25116,7.0,71.0
25117,3.0,0.0
25118,4.0,0.0
25119,2.0,0.0
25120,3.0,0.0
25121,3.0,205.0
25122,4.0,0.0
25123,3.0,60.0
25124,3.0,0.0
25125,2.0,0.0
25126,1.0,0.0
25127,5.0,0.0
25128,2.0,0.0
25129,1.0,148.0
25130,4.0,0.0
25131,1.0,65.0
25132,4.0,0.0
25133,2.0,0.0
25134,1.0,0.0
25135,2.0,72.0
25136,2.0,201.0
25137,0.0,0.0
25138,3.0,0.0
25139,4.0,0.0
25140,2.0,0.0
25141,2.0,0.0
25142,4.0,0.0
25143,4.0,81.0
25144,4.0,0.0
25145,1.0,0.0
25146,4.0,0.0
25147,2.0,0.0
25148,4.0,0.0
25149,2.0,0.0
25150,6.0,0.0
25151,1.0,0.0
25152,1.0,99.0
25153,7.0,0.0
25154,3.0,0.0
25155,0.0,0.0
25156,5.0,0.0
25157,2.0,0.0
25158,3.0,0.0
25159,3.0,232.0
25160,4.0,0.0
25161,2.0,0.0
25162,6.0,0.0
25163,5.0,0.0
25164,0.0,0.0
25165,2.0,0.0
25166,4.0,0.0
25167,1.0,111.0
25168,5.0,83.0
25169,6.0,0.0
25170,2.0,0.0
25171,1.0,0.0
25172,0.0,0.0
25173,4.0,0.0
25174,0.0,0.0
25175,2.0,51.0
25176,2.0,248.0
25177,2.0,0.0
25178,4.0,0.0
25179,4.0,0.0
25180,3.0,0.0
25181,4.0,0.0
25182,3.0,80.0
25183,3.0,187.0
25184,3.0,0.0
25185,3.0,0.0
25186,1.0,0.0
25187,2.0,0.0
25188,1.0,0.0
25189,2.0,218.0
25190,1.0,0.0
25191,5.0,0.0
25192,5.0,0.0
25193,6.0,0.0
25194,2.0,0.0
25195,2.0,0.0
25196,4.0,0.0
25197,1.0,0.0
25198,5.0,166.0
25199,4.0,0.0
25200,3.0,0.0
25201,5.0,0.0
25202,4.0,0.0
25203,5.0,0.0
25204,3.0,0.0
25205,5.0,0.0
25206,1.0,176.0
25207,2.0,0.0
25208,2.0,0.0
25209,5.0,0.0
25210,4.0,0.0
25211,3.0,0.0
25212,1.0,0.0
25213,2.0,0.0
25214,1.0,0.0
25215,4.0,169.0
25216,3.0,0.0
25217,3.0,0.0
25218,1.0,0.0
25219,1.0,0.0
25220,2.0,0.0
25221,5.0,0.0
25222,5.0,14.0
25223,4.0,137.0
25224,3.0,0.0
25225,6.0,0.0
25226,2.0,0.0
25227,4.0,0.0
25228,3.0,0.0
25229,4.0,0.0
25230,5.0,291.0
25231,1.0,0.0
25232,3.0,0.0
25233,6.0,0.0
25234,1.0,0.0
25235,3.0,0.0
25236,5.0,0.0
25237,2.0,200.0
25238,3.0,0.0
25239,6.0,0.0
25240,2.0,0.0
25241,1.0,0.0
25242,5.0,0.0
25243,3.0,0.0
25244,2.0,0.0
25245,4.0,0.0
25246,3.0,184.0
25247,4.0,0.0
25248,1.0,0.0
25249,3.0,0.0
25250,3.0,0.0
25251,3.0,0.0
25252,2.0,0.0
25253,4.0,0.0
25254,1.0,139.0
25255,7.0,0.0
25256,1.0,0.0
25257,4.0,0.0
25258,6.0,0.0
25259,3.0,0.0
25260,3.0,0.0
25261,4.0,0.0
25262,2.0,154.0
25263,0.0,0.0
25264,0.0,0.0
25265,2.0,0.0
25266,3.0,0.0
25267,1.0,0.0
25268,3.0,0.0
25269,3.0,0.0
25270,1.0,116.0
25271,3.0,0.0
25272,5.0,0.0
25273,1.0,0.0
25274,3.0,0.0
25275,2.0,0.0
25276,5.0,0.0
25277,3.0,101.0
25278,2.0,61.0
25279,1.0,0.0
25280,2.0,0.0
25281,3.0,0.0
25282,5.0,0.0
25283,2.0,0.0
25284,2.0,0.0
25285,4.0,0.0
25286,2.0,198.0
25287,4.0,0.0
25288,3.0,0.0
25289,2.0,0.0
25290,1.0,0.0
25291,4.0,0.0
25292,3.0,0.0
25293,1.0,291.0
25294,3.0,0.0
25295,4.0,0.0
25296,4.0,0.0
25297,4.0,0.0
25298,5.0,0.0
25299,1.0,0.0
25300,1.0,0.0
25301,6.0,0.0
25302,2.0,173.0
25303,4.0,0.0
25304,2.0,0.0
25305,1.0,0.0
25306,6.0,0.0
25307,0.0,0.0
25308,4.0,0.0
25309,4.0,218.0
25310,5.0,0.0
25311,4.0,0.0
25312,3.0,0.0
25313,2.0,0.0
25314,0.0,0.0
25315,4.0,0.0
25316,6.0,0.0
25317,4.0,193.0
25318,3.0,0.0
25319,4.0,0.0
25320,6.0,0.0
25321,2.0,0.0
25322,3.0,0.0
25323,2.0,0.0
25324,5.0,0.0
25325,1.0,192.0
25326,5.0,0.0
25327,1.0,0.0
25328,3.0,0.0
25329,1.0,0.0
25330,4.0,0.0
25331,3.0,0.0
25332,3.0,0.0
25333,1.0,150.0
25334,3.0,0.0
25335,5.0,0.0
25336,2.0,0.0
25337,5.0,0.0
25338,4.0,0.0
25339,7.0,0.0
25340,1.0,0.0
25341,2.0,0.0
25342,6.0,178.0
25343,1.0,0.0
25344,5.0,0.0
25345,4.0,0.0
25346,3.0,0.0
25347,1.0,0.0
25348,6.0,0.0
25349,1.0,194.0
25350,1.0,0.0
25351,3.0,0.0
25352,4.0,0.0
25353,6.0,0.0
25354,1.0,0.0
25355,2.0,0.0
25356,4.0,0.0
25357,4.0,159.0
25358,2.0,0.0
25359,7.0,0.0
25360,2.0,0.0
25361,3.0,0.0
25362,4.0,0.0
25363,3.0,0.0
25364,4.0,0.0
25365,5.0,0.0
25366,4.0,145.0
25367,5.0,0.0
25368,3.0,0.0
25369,3.0,0.0
25370,3.0,0.0
25371,3.0,0.0
25372,4.0,0.0
25373,4.0,182.0
25374,2.0,0.0
25375,3.0,0.0
25376,3.0,0.0
25377,1.0,0.0
25378,4.0,0.0
25379,2.0,0.0
25380,3.0,174.0
25381,5.0,0.0
25382,3.0,40.0
25383,3.0,0.0
25384,2.0,0.0
25385,2.0,0.0
25386,2.0,0.0
25387,4.0,0.0
25388,4.0,0.0
25389,0.0,275.0
25390,3.0,0.0
25391,5.0,0.0
25392,5.0,0.0
25393,4.0,0.0
25394,1.0,0.0
25395,2.0,0.0
25396,4.0,217.0
25397,2.0,0.0
25398,8.0,0.0
25399,2.0,0.0
25400,3.0,0.0
25401,1.0,0.0
25402,4.0,0.0
25403,1.0,0.0
25404,1.0,0.0
25405,4.0,216.0
25406,3.0,0.0
25407,3.0,0.0
25408,2.0,0.0
25409,6.0,0.0
25410,3.0,0.0
25411,8.0,0.0
25412,5.0,0.0
25413,1.0,193.0
25414,3.0,0.0
25415,1.0,0.0
25416,3.0,0.0
25417,2.0,0.0
25418,6.0,0.0
25419,6.0,0.0
25420,3.0,148.0
25421,4.0,0.0
25422,5.0,0.0
25423,4.0,0.0
25424,3.0,0.0
25425,2.0,0.0
25426,6.0,0.0
25427,6.0,0.0
25428,1.0,0.0
25429,3.0,186.0
25430,2.0,0.0
25431,4.0,0.0
25432,2.0,0.0
25433,3.0,0.0
25434,3.0,0.0
25435,4.0,0.0
25436,3.0,0.0
25437,4.0,170.0
25438,4.0,0.0
25439,3.0,0.0
25440,4.0,0.0
25441,5.0,0.0
25442,3.0,0.0
25443,2.0,0.0
25444,4.0,184.0
25445,2.0,0.0
25446,4.0,0.0
25447,3.0,0.0
25448,0.0,0.0
25449,2.0,0.0
25450,1.0,0.0
25451,1.0,0.0
25452,3.0,0.0
25453,1.0,136.0
25454,4.0,0.0
25455,2.0,0.0
25456,4.0,0.0
25457,1.0,0.0
25458,4.0,0.0
25459,3.0,0.0
25460,1.0,69.0
25461,2.0,170.0
25462,1.0,0.0
25463,1.0,0.0
25464,7.0,0.0
25465,1.0,0.0
25466,1.0,0.0
25467,1.0,0.0
25468,7.0,255.0
25469,0.0,15.0
25470,2.0,0.0
25471,4.0,0.0
25472,3.0,0.0
25473,4.0,0.0
25474,4.0,0.0
25475,3.0,0.0
25476,10.0,185.0
25477,4.0,0.0
25478,2.0,0.0
25479,5.0,0.0
25480,4.0,0.0
25481,5.0,0.0
25482,1.0,0.0
25483,4.0,174.0
25484,1.0,0.0
25485,6.0,0.0
25486,5.0,0.0
25487,2.0,0.0
25488,6.0,0.0
25489,4.0,0.0
25490,2.0,0.0
25491,2.0,0.0
25492,4.0,193.0
25493,5.0,0.0
25494,1.0,0.0
25495,1.0,0.0
25496,2.0,0.0
25497,6.0,0.0
25498,0.0,0.0
25499,0.0,0.0
25500,3.0,174.0
25501,4.0,0.0
25502,3.0,0.0
25503,1.0,0.0
25504,4.0,0.0
25505,2.0,0.0
25506,7.0,0.0
25507,3.0,0.0
25508,4.0,51.0
25509,6.0,126.0
25510,2.0,0.0
25511,3.0,0.0
25512,3.0,0.0
25513,3.0,0.0
25514,2.0,0.0
25515,3.0,203.0
25516,7.0,52.0
25517,3.0,0.0
25518,2.0,0.0
25519,3.0,0.0
25520,3.0,0.0
25521,5.0,0.0
25522,5.0,0.0
25523,3.0,175.0
25524,7.0,29.0
25525,5.0,0.0
25526,2.0,0.0
25527,3.0,0.0
25528,1.0,0.0
25529,2.0,0.0
25530,4.0,0.0
25531,8.0,249.0
25532,3.0,0.0
25533,2.0,0.0
25534,3.0,0.0
25535,6.0,0.0
25536,4.0,0.0
25537,5.0,0.0
25538,4.0,0.0
25539,1.0,190.0
25540,4.0,0.0
25541,4.0,0.0
25542,5.0,0.0
25543,3.0,0.0
25544,3.0,0.0
25545,3.0,0.0
25546,3.0,21.0
25547,1.0,146.0
25548,5.0,0.0
25549,6.0,0.0
25550,2.0,0.0
25551,2.0,0.0
25552,5.0,0.0
25553,1.0,0.0
25554,5.0,0.0
25555,3.0,196.0
25556,5.0,0.0
25557,3.0,0.0
25558,0.0,0.0
25559,3.0,0.0
25560,6.0,0.0
25561,2.0,0.0
25562,4.0,184.0
25563,1.0,0.0
25564,4.0,0.0
25565,3.0,0.0
25566,2.0,0.0
25567,2.0,0.0
25568,1.0,0.0
25569,2.0,0.0
25570,0.0,141.0
25571,1.0,0.0
25572,1.0,0.0
25573,4.0,0.0
25574,5.0,57.0
25575,3.0,0.0
25576,2.0,0.0
25577,5.0,0.0
25578,3.0,51.0
25579,1.0,293.0
25580,4.0,0.0
25581,3.0,339.0
25582,5.0,0.0
25583,6.0,4.0
25584,4.0,0.0
25585,4.0,0.0
25586,2.0,143.0
25587,5.0,134.0
